ID	Speech	action_code	action_only	num_lines_before	num_lines_after	anno_before	anno_after	num_lines_last_mvmt	max_repeated_word	count_uppercase_words	period	comma	semicolon	hyphen	total_words	question	apostrophe	exclamation	big_action_only	speaker_action_only	speaker_big_action_only	speaker_action_code	WRB 	WPSS	WP 	WDT 	VBZ 	VBP 	VBN 	VBG 	VBD 	VB 	UH 	TO 	SYM 	RP 	RBS 	RBR 	RB 	PRPSS	PRP 	POS 	PDT 	NNS 	NNPS 	NNP 	NN 	MD 	LS 	JJS 	JJR 	JJ 	IN 	FW 	EX 	DT 	CD 	CC 	speakerpostn	numcharsonstage	BERNARDO	CORNELIUS	FRANCISCO	GHOST	GUILDENSTERN	HAMLET	HORATIO	KINGCLAUDIUS	LAERTES	LORDPOLONIUS	LUCIANUS	MARCELLUS	OPHELIA	OSRIC	PRINCEFORTINBRAS	QUEENGERTRUDE	REYNALDO	ROSENCRANTZ	VOLTIMAND	Random1	Random2	Random3	Random4	Random5	Random6	Random7	Random8	Random9	Random10	fight_in_general	point	look	run_walk_jog	handle_object	sit_stand_lie_down_kneel	gestures	new_big_actions	neg_big_actions	sortbig	sortany	sortwalk	sortfight	sortpoint	sortlook	sorthandle	sortposture	sortgesture
1777	"I think nothing, my lord."	23	1	0	0	0	0	0	2	0	1	1	0	0	5	0	0	0	1	1	1	23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																						2298	2720	753	1696	563	750	1406	701	2159	1711	0	0	1	0	0	0	0	0	-1	2298	-1	2298	2298	2298	-1	2298	2298	2298
3466	And call the noblest to the audience.	0	0	1	11	0	0	0	2	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	1																						2302	3502	1023	3389	118	2721	3916	4603	2253	3148	0	0	0	0	0	0	0	0	-1	2302	2302	2302	2302	2302	2302	2302	2302	2302
1255	hearer: that great baby you see there is not yet	0	0	1	1	0	0	0	2	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	1	1	0	1	0	0	0																						2303	3672	3504	4214	21	4812	1889	4308	390	3471	0	0	0	0	0	0	0	0	-1	2303	2303	2303	2303	2303	2303	2303	2303	2303
1706	set on some quantity of barren spectators to laugh	23	1	3	4	0	0	1	1	0	0	0	0	0	9	0	0	0	1	1	1	23	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	2	0	0	1	0	0																						2303	70	562	40	2791	3709	1164	3803	929	4574	0	0	1	0	0	0	0	0	-1	2303	-1	2303	2303	2303	-1	2303	2303	2303
1119	you could go backward.	17	1	8	0	0	0	1	2	0	1	0	0	0	4	0	0	0	1	1	1	17	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																						2304	4561	2471	2604	610	3708	4351	2664	2258	3598	0	0	0	1	0	0	0	0	-1	2304	-1	-1	2304	2304	2304	2304	2304	2304
2255	Nor did you nothing hear?	14	1	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1																						2304	3681	1809	1636	3604	310	822	4814	30	614	0	0	0	0	0	1	0	1	1	-1	-1	2304	2304	2304	2304	2304	-1	2304
2614	Where are my Switzers? Let them guard the door.	23	1	0	0	0	1	0	0	0	1	0	0	0	9	1	0	0	1	1	1	23	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0																						2304	2492	418	4220	81	3424	4627	2513	250	2141	0	0	1	0	0	0	0	0	-1	2304	-1	2304	2304	2304	-1	2304	2304	2304
3011	"I think it be thine, indeed; for thou liest in''t."	13	1	0	3	0	0	2	0	0	1	1	1	0	10	0	1	0	1	1	1	13	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0																						2304	4119	788	2070	2539	4933	2335	4334	2274	3986	0	0	0	0	0	1	0	1	1	-1	-1	2304	2304	2304	2304	2304	-1	2304
860	"Well, my lord."	17	1	0	0	0	0	0	3	0	1	1	0	0	3	0	0	0	1	1	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0																						2305	1743	1782	3118	280	3869	1806	367	1256	4910	0	0	0	1	0	0	0	0	-1	2305	-1	-1	2305	2305	2305	2305	2305	2305
188	"By laboursome petition, and at last"	0	0	1	2	0	0	0	2	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	1																						2306	1027	1593	3519	266	544	617	3290	4706	187	0	0	0	0	0	0	0	0	-1	2306	2306	2306	2306	2306	2306	2306	2306	2306
2062	My stronger guilt defeats my strong intent;	0	0	4	32	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0																						2310	45	3507	2772	1700	3335	660	2293	4089	4523	0	0	0	0	0	0	0	0	-1	2310	2310	2310	2310	2310	2310	2310	2310	2310
3079	This?	10	0	0	2	0	0	1	2	0	0	0	0	0	1	1	0	0	1	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						2314	4393	2719	4489	1662	1313	1570	2950	4399	888	0	1	0	0	0	0	1	1	1	-1	2314	2314	2314	-1	2314	2314	2314	2314
1203	"My lord, we were sent for."	21	1	0	0	0	0	1	4	0	1	1	0	0	6	0	0	0	1	1	1	21	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																						2316	136	1224	3228	3267	3145	1995	3911	1928	86	0	0	0	0	0	0	1	1	1	-1	-1	2316	2316	2316	2316	2316	2316	2316
1904	choice Italian: you shall see anon how the murderer	0	0	2	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	1	0	0	2	0	0																						2316	4182	2115	3837	3190	1211	4363	4825	1980	3946	0	0	0	0	0	0	0	0	-1	2316	2316	2316	2316	2316	2316	2316	2316	2316
2156	"Ay, lady, ''twas my word."	23	1	0	0	0	1	0	0	0	1	2	0	0	5	0	1	0	1	1	1	23	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0																						2316	638	2258	4959	225	4419	1931	27	3719	4427	0	0	1	0	0	0	0	0	-1	2316	-1	2316	2316	2316	-1	2316	2316	2316
2870	Pull''d the poor wretch from her melodious lay	0	0	16	1	0	0	13	2	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	1	0	0																						2316	3748	4654	557	250	3844	3915	1370	2648	1504	0	0	0	0	0	0	0	0	-1	2316	2316	2316	2316	2316	2316	2316	2316	2316
1144	"Neither, my lord."	17	1	0	0	0	0	0	2	0	1	1	0	0	3	0	0	0	1	1	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1																						2319	4652	431	3251	2892	4976	3439	525	4677	4714	0	0	0	1	0	0	0	0	-1	2319	-1	-1	2319	2319	2319	2319	2319	2319
2204	"When the compulsive ardour gives the charge,"	0	0	23	2	0	0	1	1	0	0	1	0	0	7	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0																						2319	1858	54	1977	3970	4515	341	3670	4613	639	0	0	0	0	0	0	0	0	-1	2319	2319	2319	2319	2319	2319	2319	2319	2319
2363	"Tell us where ''tis, that we may take it thence"	17	1	0	1	0	0	0	0	0	0	1	0	0	10	0	1	0	1	1	1	17	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0																						2319	1063	764	3383	1061	3188	3156	438	2369	1340	0	0	0	1	0	0	0	0	-1	2319	-1	-1	2319	2319	2319	2319	2319	2319
2881	How much I had to do to calm his rage!	0	0	1	2	0	0	0	2	1	0	0	0	0	10	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0																						2320	4503	1017	3899	2011	2603	3260	3368	3712	1891	0	0	0	0	0	0	0	0	-1	2320	2320	2320	2320	2320	2320	2320	2320	2320
1305	"I heard thee speak me a speech once, but it was"	5	0	0	18	0	0	0	2	0	0	1	0	0	11	0	0	0	1	0	1	5	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1																						2321	4790	1517	282	3224	4637	1195	2050	4121	2973	0	0	0	0	1	0	0	1	1	-1	2321	2321	2321	2321	2321	-1	2321	2321
776	"A worthy pioner! Once more remove, good friends."	0	0	1	0	0	0	0	0	0	1	1	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	1	0	0																						2323	3009	1642	2839	4823	2216	3464	4020	2949	4305	0	0	0	0	0	0	0	0	-1	2323	2323	2323	2323	2323	2323	2323	2323	2323
1926	"Good my lord, vouchsafe me a word with you."	12	1	0	0	0	0	2	0	0	1	1	0	0	9	0	0	0	1	1	1	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	2	0	0	0	0	0	1	0	0	1	0	0																						2326	35	200	3647	3239	1247	3858	3032	3537	1886	0	0	0	1	0	0	0	1	1	-1	-1	-1	2326	2326	2326	2326	2326	2326
3477	"Go, bid the soldiers shoot."	17	1	12	0	0	1	2	2	0	1	1	0	0	5	0	0	0	1	1	1	17	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0																						2329	206	3969	1488	1691	530	3925	4329	2908	3795	0	0	0	1	0	0	0	0	-1	2329	-1	-1	2329	2329	2329	2329	2329	2329
2207	"O Hamlet, speak no more:"	0	0	0	3	0	0	4	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0																						2330	4922	3025	1887	4463	467	2696	2946	2128	2556	0	0	0	0	0	0	0	0	-1	2330	2330	2330	2330	2330	2330	2330	2330	2330
1616	"another: you jig, you amble, and you lisp, and"	0	0	2	6	0	0	1	6	0	0	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2																						2333	2460	2071	2147	4898	352	775	599	3421	396	0	0	0	0	0	0	0	0	-1	2333	2333	2333	2333	2333	2333	2333	2333	2333
2371	"Ay, sir, that soaks up the king''s countenance, his"	27	1	0	6	0	0	0	0	0	0	3	0	0	9	0	1	0	1	1	1	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	3	0	0	0	0	0	2	0	0	1	0	0																						2334	408	3105	213	2002	3262	3170	1854	2822	2509	0	0	0	0	0	0	0	1	1	-1	-1	2334	2334	2334	2334	2334	2334	2334
1587	You should not have believed me; for virtue cannot	17	1	0	2	0	0	0	0	0	0	0	1	0	9	0	0	0	1	1	1	17	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0																						2337	2190	902	1697	2274	2007	3990	3481	2104	971	0	0	0	1	0	0	0	0	-1	2337	-1	-1	2337	2337	2337	2337	2337	2337
1562	"My lord, I have remembrances of yours,"	27	1	0	2	0	0	0	4	1	0	2	0	0	7	0	0	0	1	1	1	27	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0																						2338	3388	667	4076	4762	3714	3505	3567	2020	2857	0	0	0	0	0	0	0	1	1	-1	-1	2338	2338	2338	2338	2338	2338	2338
1727	Hath seal''d thee for herself; for thou hast been	0	0	6	22	0	0	2	2	0	0	0	1	0	9	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0																						2338	3869	4591	723	4344	473	430	102	3357	881	0	0	0	0	0	0	0	0	-1	2338	2338	2338	2338	2338	2338	2338	2338	2338
1655	Let his queen mother all alone entreat him	0	0	6	5	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0																						2339	3113	1961	3642	3833	472	984	1195	3973	2894	0	0	0	0	0	0	0	0	-1	2339	2339	2339	2339	2339	2339	2339	2339	2339
361	"Arm''d, my lord."	14	1	0	0	0	0	0	0	0	1	1	0	0	3	0	1	0	1	1	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0																						2343	3623	1348	2031	1476	3874	1018	873	2384	2464	0	0	0	0	0	1	0	1	1	-1	-1	2343	2343	2343	2343	2343	-1	2343
1135	You go to seek the Lord Hamlet; there he is.	10	0	0	0	0	1	0	2	0	1	0	1	0	10	0	0	0	1	0	1	10	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0																						2345	4876	3986	4119	2756	2005	2679	3008	1545	4306	0	1	0	0	0	0	1	1	1	-1	2345	2345	2345	-1	2345	2345	2345	2345
2440	"Thy loving father, Hamlet."	14	1	0	0	0	0	0	0	0	1	1	0	0	4	0	0	0	1	1	1	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																						2346	4522	350	4024	3004	1551	2646	95	3981	4824	0	0	0	0	0	1	0	1	1	-1	-1	2346	2346	2346	2346	2346	-1	2346
3141	As to peace-parted souls.	0	0	5	0	0	0	2	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0																						2347	205	1726	1628	1830	3526	2854	4138	1640	2309	0	0	0	0	0	0	0	0	-1	2347	2347	2347	2347	2347	2347	2347	2347	2347
1535	"When we have shuffled off this mortal coil,"	0	0	11	23	0	0	1	4	0	0	1	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0																						2349	4027	1495	1448	2323	1771	1796	3829	1987	1234	0	0	0	0	0	0	0	0	-1	2349	2349	2349	2349	2349	2349	2349	2349	2349
1895	the croaking raven doth bellow for revenge.''	0	0	3	0	0	0	0	0	0	1	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	1	0	0																						2351	3229	4398	1032	3203	1911	185	3008	3852	3959	0	0	0	0	0	0	0	0	-1	2351	2351	2351	2351	2351	2351	2351	2351	2351
247	"I shall in all my best obey you, madam."	17	1	0	0	0	0	0	0	0	1	1	0	0	9	0	0	0	1	1	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	2	0	1	0	0	1	0	0	1	0	0																						2354	3077	4578	1103	4103	1490	1688	3648	502	2315	0	0	0	1	0	0	0	0	-1	2354	-1	-1	2354	2354	2354	2354	2354	2354
1452	A scullion!	0	0	40	18	0	0	2	4	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0																						2356	2699	832	3425	79	370	3928	1350	1544	2393	0	0	0	0	0	0	0	0	-1	2356	2356	2356	2356	2356	2356	2356	2356	2356
171	In that and all things will we show our duty.	19	1	0	0	0	0	4	0	0	1	0	0	0	10	0	0	0	1	1	1	19	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	2	0	1																						2358	1163	3172	3277	1545	2739	144	3296	4594	3965	0	0	0	0	0	1	0	0	-1	2358	-1	2358	2358	2358	2358	2358	-1	2358
1802	Prologue	0	0	1	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																						2358	725	2640	3440	2249	4472	3647	1238	583	1351	0	0	0	0	0	0	0	0	-1	2358	2358	2358	2358	2358	2358	2358	2358	2358
43	And let us hear Bernardo speak of this.	17	1	1	0	0	0	0	0	0	1	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1																						2359	1080	232	1391	1138	1281	626	3973	2480	1021	0	0	0	0	0	0	0	0	-1	2359	2359	2359	2359	2359	2359	2359	2359	2359
3012	First Clown	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0																						2359	1149	2799	2636	2241	2824	951	1	3602	4091	0	0	0	0	0	0	0	0	-1	2359	2359	2359	2359	2359	2359	2359	2359	2359
941	To be commanded.	0	0	3	0	0	0	2	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						2360	4642	3813	1037	2297	2265	3313	2024	3895	2024	0	0	0	0	0	0	0	0	-1	2360	2360	2360	2360	2360	2360	2360	2360	2360
1199	"whether you were sent for, or no?"	0	0	5	0	0	0	4	4	0	0	1	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1																						2362	4495	4757	4199	1485	2507	3166	1888	3975	4214	0	0	0	0	0	0	0	0	-1	2362	2362	2362	2362	2362	2362	2362	2362	2362
1015	"To the celestial and my soul''s idol, the most"	0	0	0	3	1	0	4	2	0	0	1	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	2	0	1																						2367	4313	4674	1760	4339	1295	3835	4947	2727	41	0	0	0	0	0	0	0	0	-1	2367	2367	2367	2367	2367	2367	2367	2367	2367
1394	Take them in.	0	0	4	0	0	0	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						2368	1244	4674	1235	2347	1445	3377	915	323	343	0	0	0	0	0	0	0	0	-1	2368	2368	2368	2368	2368	2368	2368	2368	2368
687	To prick and sting her. Fare thee well at once!	0	0	29	3	0	0	6	0	0	1	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1																						2375	1286	4050	2116	1293	4654	1272	3244	1426	3498	0	0	0	0	0	0	0	0	-1	2375	2375	2375	2375	2375	2375	2375	2375	2375
3413	"Here, thou incestuous, murderous, damned Dane,"	28	1	0	2	0	0	1	2	0	0	4	0	0	6	0	0	0	0	1	0	28	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0																						2376	2702	599	3246	1633	2245	3360	3420	3700	1093	0	0	0	0	1	0	0	0	-1	2376	-1	2376	2376	2376	2376	-1	2376	2376
290	"The same, my lord, and your poor servant ever."	5	0	0	0	0	0	0	0	0	1	2	0	0	9	0	0	0	1	0	1	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	1																						2377	481	4140	1555	272	1699	1087	2747	4888	3970	0	0	0	0	1	0	0	1	1	-1	2377	2377	2377	2377	2377	-1	2377	2377
1439	Ha!	0	0	27	31	0	0	3	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						2378	3218	4970	49	3336	3796	4058	3611	752	916	0	0	0	0	0	0	0	0	-1	2378	2378	2378	2378	2378	2378	2378	2378	2378
551	More honour''d in the breach than the observance.	0	0	3	3	0	0	2	2	0	1	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	2	0	0	2	0	0																						2381	3622	2594	1211	4815	4020	3380	4332	1299	2569	0	0	0	0	0	0	0	0	-1	2381	2381	2381	2381	2381	2381	2381	2381	2381
441	"As watchman to my heart. But, good my brother,"	5	0	1	5	0	0	0	3	0	1	2	0	0	9	0	0	0	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	1																						2382	2823	358	1951	3479	3813	1385	237	2000	446	0	0	0	0	1	0	0	1	1	-1	2382	2382	2382	2382	2382	-1	2382	2382
3242	"But, sure, the bravery of his grief did put me"	0	0	6	1	0	0	5	0	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	0	0	0	0	0	1	0	0	1	0	0																						2382	279	2335	2612	689	4968	3054	2473	880	1639	0	0	0	0	0	0	0	0	-1	2382	2382	2382	2382	2382	2382	2382	2382	2382
3042	"Why, because he was mad: he shall recover his wits"	23	1	2	1	0	0	1	2	0	0	1	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	2	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0																						2383	2759	4178	750	513	578	393	4920	2928	3023	0	0	0	0	0	0	0	0	-1	2383	2383	2383	2383	2383	2383	2383	2383	2383
1185	too dear a halfpenny. Were you not sent for? Is it	0	0	2	2	0	0	1	4	0	1	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0																						2384	3530	4612	1533	4921	4148	2581	4394	2221	4152	0	0	0	0	0	0	0	0	-1	2384	2384	2384	2384	2384	2384	2384	2384	2384
302	We''ll teach you to drink deep ere you depart.	0	0	5	0	0	0	1	2	0	1	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0																						2385	641	431	1867	2779	2139	3805	759	3994	1575	0	0	0	0	0	0	0	0	-1	2385	2385	2385	2385	2385	2385	2385	2385	2385
2017	"Contagion to this world: now could I drink hot blood,"	0	0	2	9	0	0	0	0	1	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	3	1	0	0	0	1	0	0	0	1	0	0																						2387	1947	1797	4965	2123	2423	2294	3580	1861	1665	0	0	0	0	0	0	0	0	-1	2387	2387	2387	2387	2387	2387	2387	2387	2387
2465	Go softly on.	17	1	0	0	0	2	0	0	0	1	0	0	0	3	0	0	0	1	1	1	17	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						2392	4598	2147	2549	4362	1147	1722	1672	1990	1775	0	0	0	1	0	0	0	0	-1	2392	-1	-1	2392	2392	2392	2392	2392	2392
1468	Abuses me to damn me: I''ll have grounds	17	1	56	2	0	0	9	4	0	0	0	0	0	8	0	1	0	1	1	1	17	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0																						2393	1103	4024	2457	2631	2503	4573	117	245	2408	0	0	0	1	0	0	0	0	-1	2393	-1	2393	2393	2393	2393	2393	2393	2393
2469	"How purposed, sir, I pray you?"	23	1	0	2	0	0	0	0	1	0	2	0	0	6	1	0	0	1	1	1	23	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0																						2393	2457	4873	3248	806	2398	2300	4151	506	4547	0	0	1	0	0	0	0	0	-1	2393	-1	2393	2393	2393	-1	2393	2393	2393
3297	"I do not think so: since he went into France, I"	23	1	0	3	0	0	0	0	1	0	1	0	0	11	0	0	0	1	1	1	23	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	2	0	3	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0																						2393	1826	2000	16	2376	803	3561	3503	2449	726	0	0	1	0	0	0	0	0	-1	2393	-1	2393	2393	2393	-1	2393	2393	2393
630	I could a tale unfold whose lightest word	0	0	6	8	0	0	5	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	1	0	1	0	0	0	0	0	1	0	0																						2400	3412	1396	2811	501	1413	2697	4549	326	2848	0	0	0	0	0	0	0	0	-1	2400	2400	2400	2400	2400	2400	2400	2400	2400
2580	Pretty Ophelia!	17	1	0	0	0	0	2	0	0	0	0	0	0	2	0	0	1	1	1	1	17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						2400	1519	4797	4390	3464	314	4928	1681	2436	527	0	0	0	1	0	0	0	0	-1	2400	-1	2400	2400	2400	2400	2400	2400	2400
